area_code,reference_area,area_type,year,sex,value,units
S12000026,Scottish Borders,local authority,2013,Male,55311,persons
S12000026,Scottish Borders,local authority,2014,Male,55319,persons
S12000026,Scottish Borders,local authority,2015,Male,55273,persons
S12000026,Scottish Borders,local authority,2016,Male,55516,persons
S12000026,Scottish Borders,local authority,2017,Male,55789,persons
S12000026,Scottish Borders,local authority,2018,Male,55989,persons
S12000026,Scottish Borders,local authority,2019,Male,56123,persons
S12000027,Shetland Islands,local authority,2001,Male,11055,persons
S12000027,Shetland Islands,local authority,2002,Male,11065,persons
S12000027,Shetland Islands,local authority,2003,Male,11065,persons
S12000027,Shetland Islands,local authority,2004,Male,11114,persons
S12000027,Shetland Islands,local authority,2005,Male,11175,persons
S12000027,Shetland Islands,local authority,2006,Male,11145,persons
S12000027,Shetland Islands,local authority,2007,Male,11242,persons
S12000027,Shetland Islands,local authority,2008,Male,11351,persons
S12000027,Shetland Islands,local authority,2009,Male,11512,persons
S12000027,Shetland Islands,local authority,2010,Male,11679,persons
S12000027,Shetland Islands,local authority,2011,Male,11788,persons
S12000027,Shetland Islands,local authority,2012,Male,11770,persons
S12000027,Shetland Islands,local authority,2013,Male,11771,persons
S12000027,Shetland Islands,local authority,2014,Male,11793,persons
S12000027,Shetland Islands,local authority,2015,Male,11783,persons
S12000027,Shetland Islands,local authority,2016,Male,11783,persons
S12000027,Shetland Islands,local authority,2017,Male,11731,persons
S12000027,Shetland Islands,local authority,2018,Male,11713,persons
S12000027,Shetland Islands,local authority,2019,Male,11685,persons
S12000028,South Ayrshire,local authority,2001,Male,53437,persons
S12000028,South Ayrshire,local authority,2002,Male,53109,persons
S12000028,South Ayrshire,local authority,2003,Male,53011,persons
S12000028,South Ayrshire,local authority,2004,Male,53205,persons
S12000028,South Ayrshire,local authority,2005,Male,53220,persons
S12000028,South Ayrshire,local authority,2006,Male,53283,persons
S12000028,South Ayrshire,local authority,2007,Male,53342,persons
S12000028,South Ayrshire,local authority,2008,Male,53509,persons
S12000028,South Ayrshire,local authority,2009,Male,53549,persons
S12000028,South Ayrshire,local authority,2010,Male,53622,persons
S12000028,South Ayrshire,local authority,2011,Male,53820,persons
S12000028,South Ayrshire,local authority,2012,Male,53815,persons
S12000028,South Ayrshire,local authority,2013,Male,53793,persons
S12000028,South Ayrshire,local authority,2014,Male,53691,persons
S12000028,South Ayrshire,local authority,2015,Male,53660,persons
S12000028,South Ayrshire,local authority,2016,Male,53674,persons
S12000028,South Ayrshire,local authority,2017,Male,53794,persons
S12000028,South Ayrshire,local authority,2018,Male,53712,persons
S12000028,South Ayrshire,local authority,2019,Male,53709,persons
S12000029,South Lanarkshire,local authority,2001,Male,144266,persons
S12000029,South Lanarkshire,local authority,2002,Male,144535,persons
S12000029,South Lanarkshire,local authority,2003,Male,144970,persons
S12000029,South Lanarkshire,local authority,2004,Male,146065,persons
S12000029,South Lanarkshire,local authority,2005,Male,146633,persons
S12000029,South Lanarkshire,local authority,2006,Male,147565,persons
S12000029,South Lanarkshire,local authority,2007,Male,148638,persons
S12000029,South Lanarkshire,local authority,2008,Male,149193,persons
S12000029,South Lanarkshire,local authority,2009,Male,149693,persons
S12000029,South Lanarkshire,local authority,2010,Male,150334,persons
S12000029,South Lanarkshire,local authority,2011,Male,150873,persons
S12000029,South Lanarkshire,local authority,2012,Male,151149,persons
S12000029,South Lanarkshire,local authority,2013,Male,151514,persons
S12000029,South Lanarkshire,local authority,2014,Male,151803,persons
S12000029,South Lanarkshire,local authority,2015,Male,152399,persons
S12000029,South Lanarkshire,local authority,2016,Male,152995,persons
S12000029,South Lanarkshire,local authority,2017,Male,153751,persons
S12000029,South Lanarkshire,local authority,2018,Male,154202,persons
S12000029,South Lanarkshire,local authority,2019,Male,155033,persons
S12000030,Stirling,local authority,2001,Male,41194,persons
S12000030,Stirling,local authority,2002,Male,41393,persons
S12000030,Stirling,local authority,2003,Male,41680,persons
S12000030,Stirling,local authority,2004,Male,41569,persons
S12000030,Stirling,local authority,2005,Male,41898,persons
S12000030,Stirling,local authority,2006,Male,42202,persons
S12000030,Stirling,local authority,2007,Male,42375,persons
S12000030,Stirling,local authority,2008,Male,42503,persons
S12000030,Stirling,local authority,2009,Male,42502,persons
S12000030,Stirling,local authority,2010,Male,42896,persons
S12000030,Stirling,local authority,2011,Male,43294,persons
S12000030,Stirling,local authority,2012,Male,43709,persons
S12000030,Stirling,local authority,2013,Male,43878,persons
S12000030,Stirling,local authority,2014,Male,43974,persons
S12000030,Stirling,local authority,2015,Male,44624,persons
S12000030,Stirling,local authority,2016,Male,45081,persons
S12000030,Stirling,local authority,2017,Male,45246,persons
S12000030,Stirling,local authority,2018,Male,45445,persons
S12000030,Stirling,local authority,2019,Male,45433,persons
S12000039,West Dunbartonshire,local authority,2001,Male,44168,persons
S12000039,West Dunbartonshire,local authority,2002,Male,44063,persons
S12000039,West Dunbartonshire,local authority,2003,Male,43787,persons
S12000039,West Dunbartonshire,local authority,2004,Male,43596,persons
S12000039,West Dunbartonshire,local authority,2005,Male,43368,persons
S12000039,West Dunbartonshire,local authority,2006,Male,43284,persons
S12000039,West Dunbartonshire,local authority,2007,Male,43336,persons
S12000039,West Dunbartonshire,local authority,2008,Male,43229,persons
S12000039,West Dunbartonshire,local authority,2009,Male,43205,persons
S12000039,West Dunbartonshire,local authority,2010,Male,43154,persons
S12000039,West Dunbartonshire,local authority,2011,Male,43073,persons
S12000039,West Dunbartonshire,local authority,2012,Male,43051,persons
S12000039,West Dunbartonshire,local authority,2013,Male,42690,persons
S12000039,West Dunbartonshire,local authority,2014,Male,42693,persons
S12000039,West Dunbartonshire,local authority,2015,Male,42606,persons
S12000039,West Dunbartonshire,local authority,2016,Male,42747,persons
S12000039,West Dunbartonshire,local authority,2017,Male,42714,persons
S12000039,West Dunbartonshire,local authority,2018,Male,42496,persons
S12000039,West Dunbartonshire,local authority,2019,Male,42518,persons
S12000040,West Lothian,local authority,2001,Male,76842,persons
S12000040,West Lothian,local authority,2002,Male,77501,persons
S12000040,West Lothian,local authority,2003,Male,78234,persons
S12000040,West Lothian,local authority,2004,Male,79168,persons
S12000040,West Lothian,local authority,2005,Male,79969,persons
S12000040,West Lothian,local authority,2006,Male,80996,persons
S12000040,West Lothian,local authority,2007,Male,82186,persons
S12000040,West Lothian,local authority,2008,Male,83161,persons
S12000040,West Lothian,local authority,2009,Male,84397,persons
S12000040,West Lothian,local authority,2010,Male,84986,persons
S12000040,West Lothian,local authority,2011,Male,85712,persons
S12000040,West Lothian,local authority,2012,Male,86230,persons
S12000040,West Lothian,local authority,2013,Male,86243,persons
S12000040,West Lothian,local authority,2014,Male,86797,persons
S12000040,West Lothian,local authority,2015,Male,87551,persons
S12000040,West Lothian,local authority,2016,Male,88253,persons
S12000040,West Lothian,local authority,2017,Male,88857,persons
S12000040,West Lothian,local authority,2018,Male,89338,persons
S12000040,West Lothian,local authority,2019,Male,89953,persons
S08000015,Ayrshire and Arran,health board,2001,Male,175547,persons
S08000015,Ayrshire and Arran,health board,2002,Male,175000,persons
S08000015,Ayrshire and Arran,health board,2003,Male,175184,persons
S08000015,Ayrshire and Arran,health board,2004,Male,175727,persons
S08000015,Ayrshire and Arran,health board,2005,Male,175997,persons
S08000015,Ayrshire and Arran,health board,2006,Male,176243,persons
S08000015,Ayrshire and Arran,health board,2007,Male,177026,persons
S08000015,Ayrshire and Arran,health board,2008,Male,177874,persons
S08000015,Ayrshire and Arran,health board,2009,Male,178142,persons
S08000015,Ayrshire and Arran,health board,2010,Male,178299,persons
S08000015,Ayrshire and Arran,health board,2011,Male,178895,persons
S08000015,Ayrshire and Arran,health board,2012,Male,178674,persons
S08000015,Ayrshire and Arran,health board,2013,Male,178241,persons
S08000015,Ayrshire and Arran,health board,2014,Male,177737,persons
S08000015,Ayrshire and Arran,health board,2015,Male,177579,persons
S08000015,Ayrshire and Arran,health board,2016,Male,177602,persons
S08000015,Ayrshire and Arran,health board,2017,Male,177610,persons
S08000015,Ayrshire and Arran,health board,2018,Male,177216,persons
S08000015,Ayrshire and Arran,health board,2019,Male,177049,persons
S08000016,Borders,health board,2001,Male,51467,persons
S08000016,Borders,health board,2002,Male,51873,persons
S08000016,Borders,health board,2003,Male,52294,persons
S08000016,Borders,health board,2004,Male,52879,persons
S08000016,Borders,health board,2005,Male,53306,persons
S08000016,Borders,health board,2006,Male,53675,persons
S08000016,Borders,health board,2007,Male,54355,persons
S08000016,Borders,health board,2008,Male,54852,persons
S08000016,Borders,health board,2009,Male,54911,persons
S08000016,Borders,health board,2010,Male,54941,persons
S08000016,Borders,health board,2011,Male,55195,persons
S08000016,Borders,health board,2012,Male,55183,persons
S08000016,Borders,health board,2013,Male,55311,persons
S08000016,Borders,health board,2014,Male,55319,persons
S08000016,Borders,health board,2015,Male,55273,persons
S08000016,Borders,health board,2016,Male,55516,persons
S08000016,Borders,health board,2017,Male,55789,persons
S08000016,Borders,health board,2018,Male,55989,persons
S08000016,Borders,health board,2019,Male,56123,persons
S08000017,Dumfries and Galloway,health board,2001,Male,71309,persons
S08000017,Dumfries and Galloway,health board,2002,Male,71324,persons
S08000017,Dumfries and Galloway,health board,2003,Male,71462,persons
S08000017,Dumfries and Galloway,health board,2004,Male,71881,persons
S08000017,Dumfries and Galloway,health board,2005,Male,72382,persons
S08000017,Dumfries and Galloway,health board,2006,Male,72469,persons
S08000017,Dumfries and Galloway,health board,2007,Male,72868,persons
S08000017,Dumfries and Galloway,health board,2008,Male,73167,persons
S08000017,Dumfries and Galloway,health board,2009,Male,73179,persons
S08000017,Dumfries and Galloway,health board,2010,Male,73181,persons
S08000017,Dumfries and Galloway,health board,2011,Male,73379,persons
S08000017,Dumfries and Galloway,health board,2012,Male,73212,persons
S08000017,Dumfries and Galloway,health board,2013,Male,72980,persons
S08000017,Dumfries and Galloway,health board,2014,Male,72825,persons
S08000017,Dumfries and Galloway,health board,2015,Male,72691,persons
S08000017,Dumfries and Galloway,health board,2016,Male,72533,persons
S08000017,Dumfries and Galloway,health board,2017,Male,72424,persons
S08000017,Dumfries and Galloway,health board,2018,Male,72321,persons
S08000017,Dumfries and Galloway,health board,2019,Male,72435,persons
S08000029,Fife,health board,2001,Male,167765,persons
S08000029,Fife,health board,2002,Male,168091,persons
S08000029,Fife,health board,2003,Male,168727,persons
S08000029,Fife,health board,2004,Male,169701,persons
S08000029,Fife,health board,2005,Male,171104,persons
S08000029,Fife,health board,2006,Male,172259,persons
S08000029,Fife,health board,2007,Male,173185,persons
S08000029,Fife,health board,2008,Male,173864,persons
S08000029,Fife,health board,2009,Male,174614,persons
S08000029,Fife,health board,2010,Male,175198,persons
S08000029,Fife,health board,2011,Male,176975,persons
S08000029,Fife,health board,2012,Male,177448,persons
S08000029,Fife,health board,2013,Male,177971,persons
S08000029,Fife,health board,2014,Male,177912,persons
S08000029,Fife,health board,2015,Male,178047,persons
S08000029,Fife,health board,2016,Male,179552,persons
S08000029,Fife,health board,2017,Male,180312,persons
S08000029,Fife,health board,2018,Male,180620,persons
S08000029,Fife,health board,2019,Male,181414,persons
S08000019,Forth Valley,health board,2001,Male,134465,persons
S08000019,Forth Valley,health board,2002,Male,134974,persons
S08000019,Forth Valley,health board,2003,Male,135790,persons
S08000019,Forth Valley,health board,2004,Male,136805,persons
S08000019,Forth Valley,health board,2005,Male,138342,persons
S08000019,Forth Valley,health board,2006,Male,139349,persons
S08000019,Forth Valley,health board,2007,Male,140931,persons
S08000019,Forth Valley,health board,2008,Male,141899,persons
S08000019,Forth Valley,health board,2009,Male,142570,persons
S08000019,Forth Valley,health board,2010,Male,143590,persons
S08000019,Forth Valley,health board,2011,Male,144740,persons
S08000019,Forth Valley,health board,2012,Male,145360,persons
S08000019,Forth Valley,health board,2013,Male,145791,persons
S08000019,Forth Valley,health board,2014,Male,146125,persons
S08000019,Forth Valley,health board,2015,Male,147313,persons
S08000019,Forth Valley,health board,2016,Male,148274,persons
S08000019,Forth Valley,health board,2017,Male,148836,persons
S08000019,Forth Valley,health board,2018,Male,149167,persons
S08000019,Forth Valley,health board,2019,Male,149627,persons
S08000020,Grampian,health board,2001,Male,259672,persons
S08000020,Grampian,health board,2002,Male,260462,persons
S08000020,Grampian,health board,2003,Male,261615,persons
S08000020,Grampian,health board,2004,Male,262569,persons
S08000020,Grampian,health board,2005,Male,264590,persons
S08000020,Grampian,health board,2006,Male,267507,persons
S08000020,Grampian,health board,2007,Male,270977,persons
S08000020,Grampian,health board,2008,Male,274148,persons
S08000020,Grampian,health board,2009,Male,276801,persons
S08000020,Grampian,health board,2010,Male,279509,persons
S08000020,Grampian,health board,2011,Male,281772,persons
S08000020,Grampian,health board,2012,Male,283628,persons
S08000020,Grampian,health board,2013,Male,287185,persons
S08000020,Grampian,health board,2014,Male,289615,persons
S08000020,Grampian,health board,2015,Male,291775,persons
S08000020,Grampian,health board,2016,Male,292145,persons
S08000020,Grampian,health board,2017,Male,291657,persons
S08000020,Grampian,health board,2018,Male,290728,persons
S08000020,Grampian,health board,2019,Male,291283,persons
S08000031,Greater Glasgow and Clyde,health board,2001,Male,534390,persons
S08000031,Greater Glasgow and Clyde,health board,2002,Male,532890,persons
S08000031,Greater Glasgow and Clyde,health board,2003,Male,529844,persons
S08000031,Greater Glasgow and Clyde,health board,2004,Male,528384,persons
S08000031,Greater Glasgow and Clyde,health board,2005,Male,528794,persons
S08000031,Greater Glasgow and Clyde,health board,2006,Male,528196,persons
S08000031,Greater Glasgow and Clyde,health board,2007,Male,530591,persons
S08000031,Greater Glasgow and Clyde,health board,2008,Male,533891,persons
S08000031,Greater Glasgow and Clyde,health board,2009,Male,537716,persons
S08000031,Greater Glasgow and Clyde,health board,2010,Male,541152,persons
S08000031,Greater Glasgow and Clyde,health board,2011,Male,545664,persons
S08000031,Greater Glasgow and Clyde,health board,2012,Male,546994,persons
S08000031,Greater Glasgow and Clyde,health board,2013,Male,547844,persons
S08000031,Greater Glasgow and Clyde,health board,2014,Male,550378,persons
S08000031,Greater Glasgow and Clyde,health board,2015,Male,554844,persons
S08000031,Greater Glasgow and Clyde,health board,2016,Male,560944,persons
S08000031,Greater Glasgow and Clyde,health board,2017,Male,566027,persons
S08000031,Greater Glasgow and Clyde,health board,2018,Male,569757,persons
S08000031,Greater Glasgow and Clyde,health board,2019,Male,574694,persons
S08000022,Highland,health board,2001,Male,147159,persons
S08000022,Highland,health board,2002,Male,147730,persons
S08000022,Highland,health board,2003,Male,148458,persons
S08000022,Highland,health board,2004,Male,149094,persons
S08000022,Highland,health board,2005,Male,150611,persons
S08000022,Highland,health board,2006,Male,152656,persons
S08000022,Highland,health board,2007,Male,154254,persons
S08000022,Highland,health board,2008,Male,155385,persons
S08000022,Highland,health board,2009,Male,155984,persons
S08000022,Highland,health board,2010,Male,156166,persons
S08000022,Highland,health board,2011,Male,157608,persons
S08000022,Highland,health board,2012,Male,156216,persons
S08000022,Highland,health board,2013,Male,157483,persons
S08000022,Highland,health board,2014,Male,157465,persons
S08000022,Highland,health board,2015,Male,157652,persons
S08000022,Highland,health board,2016,Male,158165,persons
S08000022,Highland,health board,2017,Male,158306,persons
S08000022,Highland,health board,2018,Male,158307,persons
S08000022,Highland,health board,2019,Male,158311,persons
S08000032,Lanarkshire,health board,2001,Male,298252,persons
S08000032,Lanarkshire,health board,2002,Male,299211,persons
S08000032,Lanarkshire,health board,2003,Male,300242,persons
S08000032,Lanarkshire,health board,2004,Male,302384,persons
S08000032,Lanarkshire,health board,2005,Male,303956,persons
S08000032,Lanarkshire,health board,2006,Male,305850,persons
S08000032,Lanarkshire,health board,2007,Male,308348,persons
S08000032,Lanarkshire,health board,2008,Male,309954,persons
S08000032,Lanarkshire,health board,2009,Male,311613,persons
S08000032,Lanarkshire,health board,2010,Male,312771,persons
S08000032,Lanarkshire,health board,2011,Male,314191,persons
S08000032,Lanarkshire,health board,2012,Male,314559,persons
S08000032,Lanarkshire,health board,2013,Male,314915,persons
S08000032,Lanarkshire,health board,2014,Male,315228,persons
S08000032,Lanarkshire,health board,2015,Male,316003,persons
S08000032,Lanarkshire,health board,2016,Male,317237,persons
S08000032,Lanarkshire,health board,2017,Male,318274,persons
S08000032,Lanarkshire,health board,2018,Male,319022,persons
S08000032,Lanarkshire,health board,2019,Male,320396,persons
S08000024,Lothian,health board,2001,Male,373481,persons
S08000024,Lothian,health board,2002,Male,374149,persons
S08000024,Lothian,health board,2003,Male,374282,persons
S08000024,Lothian,health board,2004,Male,376012,persons
S08000024,Lothian,health board,2005,Male,379205,persons
S08000024,Lothian,health board,2006,Male,382529,persons
S08000024,Lothian,health board,2007,Male,387690,persons
S08000024,Lothian,health board,2008,Male,391745,persons
S08000024,Lothian,health board,2009,Male,396163,persons
S08000024,Lothian,health board,2010,Male,401095,persons
S08000024,Lothian,health board,2011,Male,407188,persons
S08000024,Lothian,health board,2012,Male,410349,persons
S08000024,Lothian,health board,2013,Male,412948,persons
S08000024,Lothian,health board,2014,Male,417087,persons
S08000024,Lothian,health board,2015,Male,421564,persons
S08000024,Lothian,health board,2016,Male,427440,persons
S08000024,Lothian,health board,2017,Male,432512,persons
S08000024,Lothian,health board,2018,Male,436939,persons
S08000024,Lothian,health board,2019,Male,442123,persons
S08000025,Orkney,health board,2001,Male,9487,persons
S08000025,Orkney,health board,2002,Male,9544,persons
S08000025,Orkney,health board,2003,Male,9655,persons
S08000025,Orkney,health board,2004,Male,9786,persons
S08000025,Orkney,health board,2005,Male,9886,persons
S08000025,Orkney,health board,2006,Male,10013,persons
S08000025,Orkney,health board,2007,Male,10154,persons
S08000025,Orkney,health board,2008,Male,10228,persons
S08000025,Orkney,health board,2009,Male,10331,persons
S08000025,Orkney,health board,2010,Male,10471,persons
S08000025,Orkney,health board,2011,Male,10610,persons
S08000025,Orkney,health board,2012,Male,10693,persons
S08000025,Orkney,health board,2013,Male,10723,persons
S08000025,Orkney,health board,2014,Male,10729,persons
S08000025,Orkney,health board,2015,Male,10785,persons
S08000025,Orkney,health board,2016,Male,10880,persons
S08000025,Orkney,health board,2017,Male,10945,persons
S08000025,Orkney,health board,2018,Male,11039,persons
S08000025,Orkney,health board,2019,Male,11086,persons
S08000026,Shetland,health board,2001,Male,11055,persons
S08000026,Shetland,health board,2002,Male,11065,persons
S08000026,Shetland,health board,2003,Male,11065,persons
S08000026,Shetland,health board,2004,Male,11114,persons
S08000026,Shetland,health board,2005,Male,11175,persons
S08000026,Shetland,health board,2006,Male,11145,persons
S08000026,Shetland,health board,2007,Male,11242,persons
S08000026,Shetland,health board,2008,Male,11351,persons
S08000026,Shetland,health board,2009,Male,11512,persons
S08000026,Shetland,health board,2010,Male,11679,persons
S08000026,Shetland,health board,2011,Male,11788,persons
S08000026,Shetland,health board,2012,Male,11770,persons
S08000026,Shetland,health board,2013,Male,11771,persons
S08000026,Shetland,health board,2014,Male,11793,persons
S08000026,Shetland,health board,2015,Male,11783,persons
S08000026,Shetland,health board,2016,Male,11783,persons
S08000026,Shetland,health board,2017,Male,11731,persons
S08000026,Shetland,health board,2018,Male,11713,persons
S08000026,Shetland,health board,2019,Male,11685,persons
S08000030,Tayside,health board,2001,Male,186628,persons
S08000030,Tayside,health board,2002,Male,186361,persons
S08000030,Tayside,health board,2003,Male,186479,persons
S08000030,Tayside,health board,2004,Male,187201,persons
S08000030,Tayside,health board,2005,Male,188666,persons
S08000030,Tayside,health board,2006,Male,189829,persons
S08000030,Tayside,health board,2007,Male,191537,persons
S08000030,Tayside,health board,2008,Male,193497,persons
S08000030,Tayside,health board,2009,Male,194933,persons
S08000030,Tayside,health board,2010,Male,196560,persons
S08000030,Tayside,health board,2011,Male,198643,persons
S08000030,Tayside,health board,2012,Male,199598,persons
S08000030,Tayside,health board,2013,Male,199998,persons
S08000030,Tayside,health board,2014,Male,200873,persons
S08000030,Tayside,health board,2015,Male,201786,persons
S08000030,Tayside,health board,2016,Male,202163,persons
S08000030,Tayside,health board,2017,Male,202567,persons
S08000030,Tayside,health board,2018,Male,202686,persons
S08000030,Tayside,health board,2019,Male,203581,persons
S08000028,Western Isles,health board,2001,Male,13056,persons
S08000028,Western Isles,health board,2002,Male,12961,persons
S08000028,Western Isles,health board,2003,Male,12991,persons
S08000028,Western Isles,health board,2004,Male,13066,persons
S08000028,Western Isles,health board,2005,Male,13260,persons
S08000028,Western Isles,health board,2006,Male,13344,persons
S08000028,Western Isles,health board,2007,Male,13401,persons
S08000028,Western Isles,health board,2008,Male,13443,persons
S08000028,Western Isles,health board,2009,Male,13500,persons
S08000028,Western Isles,health board,2010,Male,13606,persons
S08000028,Western Isles,health board,2011,Male,13652,persons
S08000028,Western Isles,health board,2012,Male,13606,persons
S08000028,Western Isles,health board,2013,Male,13519,persons
S08000028,Western Isles,health board,2014,Male,13444,persons
S08000028,Western Isles,health board,2015,Male,13374,persons
S08000028,Western Isles,health board,2016,Male,13269,persons
S08000028,Western Isles,health board,2017,Male,13310,persons
S08000028,Western Isles,health board,2018,Male,13247,persons
S08000028,Western Isles,health board,2019,Male,13196,persons
S12000033,Aberdeen City,local authority,2001,Female,108175,persons
S12000033,Aberdeen City,local authority,2002,Female,107336,persons
S12000033,Aberdeen City,local authority,2003,Female,106511,persons
S12000033,Aberdeen City,local authority,2004,Female,105673,persons
S12000033,Aberdeen City,local authority,2005,Female,106150,persons
S12000033,Aberdeen City,local authority,2006,Female,106491,persons
S12000033,Aberdeen City,local authority,2007,Female,107777,persons
S12000033,Aberdeen City,local authority,2008,Female,108437,persons
S12000033,Aberdeen City,local authority,2009,Female,109797,persons
S12000033,Aberdeen City,local authority,2010,Female,111100,persons
S12000033,Aberdeen City,local authority,2011,Female,112400,persons
S12000033,Aberdeen City,local authority,2012,Female,113624,persons
S12000033,Aberdeen City,local authority,2013,Female,114535,persons
S12000033,Aberdeen City,local authority,2014,Female,115443,persons
S12000033,Aberdeen City,local authority,2015,Female,115936,persons
S12000033,Aberdeen City,local authority,2016,Female,115719,persons
S12000033,Aberdeen City,local authority,2017,Female,114948,persons
S12000033,Aberdeen City,local authority,2018,Female,114308,persons
S12000033,Aberdeen City,local authority,2019,Female,114873,persons
S12000034,Aberdeenshire,local authority,2001,Female,114472,persons
S12000034,Aberdeenshire,local authority,2002,Female,115539,persons
S12000034,Aberdeenshire,local authority,2003,Female,116904,persons
S12000034,Aberdeenshire,local authority,2004,Female,118710,persons
S12000034,Aberdeenshire,local authority,2005,Female,120208,persons
S12000034,Aberdeenshire,local authority,2006,Female,121912,persons
S12000034,Aberdeenshire,local authority,2007,Female,123480,persons
S12000034,Aberdeenshire,local authority,2008,Female,124574,persons
S12000034,Aberdeenshire,local authority,2009,Female,125624,persons
S12000034,Aberdeenshire,local authority,2010,Female,126957,persons
S12000034,Aberdeenshire,local authority,2011,Female,128058,persons
S12000034,Aberdeenshire,local authority,2012,Female,128833,persons
S12000034,Aberdeenshire,local authority,2013,Female,129734,persons
S12000034,Aberdeenshire,local authority,2014,Female,131059,persons
S12000034,Aberdeenshire,local authority,2015,Female,131816,persons
S12000034,Aberdeenshire,local authority,2016,Female,131819,persons
S12000034,Aberdeenshire,local authority,2017,Female,131470,persons
S12000034,Aberdeenshire,local authority,2018,Female,131291,persons
S12000034,Aberdeenshire,local authority,2019,Female,131270,persons
S12000041,Angus,local authority,2001,Female,55942,persons
S12000041,Angus,local authority,2002,Female,56166,persons
S12000041,Angus,local authority,2003,Female,56315,persons
S12000041,Angus,local authority,2004,Female,57027,persons
S12000041,Angus,local authority,2005,Female,57606,persons
S12000041,Angus,local authority,2006,Female,58225,persons
S12000041,Angus,local authority,2007,Female,58689,persons
S12000041,Angus,local authority,2008,Female,59126,persons
S12000041,Angus,local authority,2009,Female,59278,persons
S12000041,Angus,local authority,2010,Female,59588,persons
S12000041,Angus,local authority,2011,Female,59754,persons
S12000041,Angus,local authority,2012,Female,59758,persons
S12000041,Angus,local authority,2013,Female,59687,persons
S12000041,Angus,local authority,2014,Female,59923,persons
S12000041,Angus,local authority,2015,Female,59950,persons
S12000041,Angus,local authority,2016,Female,59751,persons
S12000041,Angus,local authority,2017,Female,59594,persons
S12000041,Angus,local authority,2018,Female,59503,persons
S12000041,Angus,local authority,2019,Female,59476,persons
S12000035,Argyll and Bute,local authority,2001,Female,46422,persons
S12000035,Argyll and Bute,local authority,2002,Female,45950,persons
S12000035,Argyll and Bute,local authority,2003,Female,45912,persons
S12000035,Argyll and Bute,local authority,2004,Female,46156,persons
S12000035,Argyll and Bute,local authority,2005,Female,46064,persons
S12000035,Argyll and Bute,local authority,2006,Female,45872,persons
S12000035,Argyll and Bute,local authority,2007,Female,45887,persons
S12000035,Argyll and Bute,local authority,2008,Female,45513,persons
S12000035,Argyll and Bute,local authority,2009,Female,45229,persons
S12000035,Argyll and Bute,local authority,2010,Female,45121,persons
S12000035,Argyll and Bute,local authority,2011,Female,45100,persons
S12000035,Argyll and Bute,local authority,2012,Female,44717,persons
S12000035,Argyll and Bute,local authority,2013,Female,44583,persons
S12000035,Argyll and Bute,local authority,2014,Female,44245,persons
S12000035,Argyll and Bute,local authority,2015,Female,43915,persons
S12000035,Argyll and Bute,local authority,2016,Female,43811,persons
S12000035,Argyll and Bute,local authority,2017,Female,43696,persons
S12000035,Argyll and Bute,local authority,2018,Female,43344,persons
S12000035,Argyll and Bute,local authority,2019,Female,43123,persons
S12000036,City of Edinburgh,local authority,2001,Female,234067,persons
S12000036,City of Edinburgh,local authority,2002,Female,233017,persons
S12000036,City of Edinburgh,local authority,2003,Female,231374,persons
S12000036,City of Edinburgh,local authority,2004,Female,231410,persons
S12000036,City of Edinburgh,local authority,2005,Female,232946,persons
S12000036,City of Edinburgh,local authority,2006,Female,233778,persons
S12000036,City of Edinburgh,local authority,2007,Female,234895,persons
S12000036,City of Edinburgh,local authority,2008,Female,235783,persons
S12000036,City of Edinburgh,local authority,2009,Female,237880,persons
S12000036,City of Edinburgh,local authority,2010,Female,240934,persons
S12000036,City of Edinburgh,local authority,2011,Female,244672,persons
S12000036,City of Edinburgh,local authority,2012,Female,247458,persons
S12000036,City of Edinburgh,local authority,2013,Female,250001,persons
S12000036,City of Edinburgh,local authority,2014,Female,252729,persons
S12000036,City of Edinburgh,local authority,2015,Female,256157,persons
S12000036,City of Edinburgh,local authority,2016,Female,260392,persons
S12000036,City of Edinburgh,local authority,2017,Female,263081,persons
S12000036,City of Edinburgh,local authority,2018,Female,265511,persons
S12000036,City of Edinburgh,local authority,2019,Female,268627,persons
S12000005,Clackmannanshire,local authority,2001,Female,24841,persons
S12000005,Clackmannanshire,local authority,2002,Female,24867,persons
S12000005,Clackmannanshire,local authority,2003,Female,24867,persons
S12000005,Clackmannanshire,local authority,2004,Female,25081,persons
S12000005,Clackmannanshire,local authority,2005,Female,25417,persons
S12000005,Clackmannanshire,local authority,2006,Female,25563,persons
S12000005,Clackmannanshire,local authority,2007,Female,26005,persons
S12000005,Clackmannanshire,local authority,2008,Female,26234,persons
S12000005,Clackmannanshire,local authority,2009,Female,26283,persons
S12000005,Clackmannanshire,local authority,2010,Female,26289,persons
S12000005,Clackmannanshire,local authority,2011,Female,26312,persons
S12000005,Clackmannanshire,local authority,2012,Female,26184,persons
S12000005,Clackmannanshire,local authority,2013,Female,26128,persons
S12000005,Clackmannanshire,local authority,2014,Female,26084,persons
S12000005,Clackmannanshire,local authority,2015,Female,26165,persons
S12000005,Clackmannanshire,local authority,2016,Female,26183,persons
S12000005,Clackmannanshire,local authority,2017,Female,26256,persons
S12000005,Clackmannanshire,local authority,2018,Female,26175,persons
S12000005,Clackmannanshire,local authority,2019,Female,26197,persons
S12000006,Dumfries and Galloway,local authority,2001,Female,76471,persons
S12000006,Dumfries and Galloway,local authority,2002,Female,76346,persons
